,Condition,Concentration,Time,splist,sp1OD,sp2OD,sp3OD,sp4OD,sp5OD,sp6OD,sp7OD,sp8OD,sp9OD,sp10OD,sp11OD,sp12OD,sp13OD,sp14OD,Antibiotic
224,SEHE81_6,1.5,17,"[1, 3, 4, 7, 8, 14]",0.0025959464937170655,0,0.004875314146736928,0.00018994730441832187,0,0.0,0.30182626672071344,0.0010130522902310499,0.0,0,0,0,0.0,0.0018361572760437778,Vancomycin
225,SEHE81_4,0.75,17,"[1, 3, 4, 8, 9]",0.004565711195240668,0,0.01285667928610059,0.0007836668469442939,0,0.0,0.0,0.015945916711736067,0.007757166035694967,0,0,0,0.0,0.0,Vancomycin
226,SEHE81_4,0.75,17,"[1, 3, 4, 8, 9]",0.004526931732933234,0,0.013751837959489872,0.0006499624906226557,0,0.0,0.0,0.018974343585896475,0.007617104276069017,0,0,0,0.0,0.0,Vancomycin
227,SEHE81_4,0.75,17,"[1, 3, 4, 8, 9]",0.04352679841897233,0,0.1176692490118577,0.005334545454545454,0,0.0,0.0,0.15934055335968378,0.06471035573122529,0,0,0,0.0,0.0,Vancomycin
228,SEHE81_4,0.75,17,"[1, 3, 4, 8, 9]",0.036941825344714393,0,0.12111464215364416,0.007561917268548918,0,0.0,0.0,0.14603177938279716,0.06545397242284966,0,0,0,0.0,0.0,Vancomycin
229,SEHE81_5,0.75,17,"[1, 3, 4, 8, 13]",0.05064763382467029,0,0.06609030256012415,0.011555003878975952,0,0.0,0.0,0.03855267649340575,0.0,0,0,0,0.3897384018619085,0.0,Vancomycin
232,SEHE81_5,0.75,17,"[1, 3, 4, 8, 13]",0.025439337127552728,0,0.041800736524941415,0.006755674589889522,0,0.0,0.0,0.019950351523267493,0.0,0,0,0,0.2210372279879478,0.0,Vancomycin
233,SEHE81_6,0.75,17,"[1, 3, 4, 7, 8, 14]",0.002840664961636829,0,0.004016112531969309,0.000489769820971867,0,0.0,0.29332314578005114,0.0031835038363171356,0.0,0,0,0,0.0,0.002448849104859335,Vancomycin
234,SEHE81_6,0.75,17,"[1, 3, 4, 7, 8, 14]",0.0040036926742108405,0,0.004594401429422275,0.00039380583680762363,0,0.0,0.31609481834425257,0.0024941036331149495,0.0,0,0,0,0.0,0.002822275163787969,Vancomycin
237,SEHE81_4,0.375,17,"[1, 3, 4, 8, 9]",0.21572238124870358,0,0.013852644679527067,0.0005327940261356565,0,0.0,0.0,0.04688587429993777,0.008051109728272143,0,0,0,0.0,0.0,Vancomycin
238,SEHE81_4,0.375,17,"[1, 3, 4, 8, 9]",0.21800455022751136,0,0.01661918095904795,0.0006688834441722086,0,0.0,0.0,0.04990899544977248,0.008541127056352817,0,0,0,0.0,0.0,Vancomycin
239,SEHE81_4,0.375,17,"[1, 3, 4, 8, 9]",0.4446925986543008,0,0.04394635388252409,0.0015575922895071832,0,0.0,0.0,0.09779454446262957,0.02269634478996181,0,0,0,0.0,0.0,Vancomycin
240,SEHE81_4,0.375,17,"[1, 3, 4, 8, 9]",0.4072357634112792,0,0.027122971114167813,0.0013039889958734523,0,0.0,0.0,0.12283576341127922,0.009910316368638239,0,0,0,0.0,0.0,Vancomycin
241,SEHE81_5,0.375,17,"[1, 3, 4, 8, 13]",0.20575115346038114,0,0.08128886659979939,0.009574022066198597,0,0.0,0.0,0.13674593781344033,0.0,0,0,0,0.28631745235707123,0.0,Vancomycin
242,SEHE81_5,0.375,17,"[1, 3, 4, 8, 13]",0.17374956896551724,0,0.05244465517241379,0.005969310344827586,0,0.0,0.0,0.08079887931034482,0.0,0,0,0,0.18163758620689655,0.0,Vancomycin
243,SEHE81_5,0.375,17,"[1, 3, 4, 8, 13]",0.18938336221837093,0,0.0500991334488735,0.004750779896013866,0,0.0,0.0,0.11185927209705375,0.0,0,0,0,0.14187556325823225,0.0,Vancomycin
244,SEHE81_5,0.375,17,"[1, 3, 4, 8, 13]",0.17313828723758748,0,0.0616168610463179,0.007468710429856715,0,0.0,0.0,0.08605991336221261,0.0,0,0,0,0.1807767410863046,0.0,Vancomycin
245,SEHE81_6,0.375,17,"[1, 3, 4, 7, 8, 14]",0.025123311842551746,0,0.008497590770274855,0.00018473023413640991,0,0.0,0.4963701391245334,0.007943400067865626,0.0,0,0,0,0.0,0.006096097726501527,Vancomycin
246,SEHE81_6,0.375,17,"[1, 3, 4, 7, 8, 14]",0.0253947296930182,0,0.010553653898397174,0.0006596033686498234,0,0.0,0.5560456397718011,0.007090736212985602,0.0,0,0,0,0.0,0.007090736212985602,Vancomycin
247,SEHE81_6,0.375,17,"[1, 3, 4, 7, 8, 14]",0.022565486725663716,0,0.010320648967551622,0.00017492625368731562,0,0.0,0.5443705014749263,0.007171976401179941,0.0,0,0,0,0.0,0.007871681415929203,Vancomycin
248,SEHE81_6,0.375,17,"[1, 3, 4, 7, 8, 14]",0.042484536082474225,0,0.01634020618556701,0.0,0,0.0,0.5457628865979381,0.01634020618556701,0.0,0,0,0,0.0,0.006536082474226804,Vancomycin
249,SEHE81_4,0.1875,17,"[1, 3, 4, 8, 9]",0.11436354300385108,0,0.01492798459563543,0.012524326059050064,0,0.0,0.0,0.05313350449293966,0.1957084082156611,0,0,0,0.0,0.0,Vancomycin
250,SEHE81_4,0.1875,17,"[1, 3, 4, 8, 9]",0.09334610841317757,0,0.029383908649429056,0.020421052631578944,0,0.0,0.0,0.062790917443234,0.18124320777004854,0,0,0,0.0,0.0,Vancomycin
251,SEHE81_4,0.1875,17,"[1, 3, 4, 8, 9]",0.1619324942203956,0,0.05448671975340355,0.02155705111739019,0,0.0,0.0,0.09386652966863603,0.326071615720524,0,0,0,0.0,0.0,Vancomycin
252,SEHE81_4,0.1875,17,"[1, 3, 4, 8, 9]",0.17287636363636363,0,0.048174545454545456,0.03738545454545455,0,0.0,0.0,0.11115272727272728,0.3015927272727273,0,0,0,0.0,0.0,Vancomycin
253,SEHE81_5,0.1875,17,"[1, 3, 4, 8, 13]",0.47849773849753063,0,0.07608297374577594,0.007104133090720043,0,0.0,0.0,0.13085354821939174,0.0,0,0,0,0.18722828177800885,0.0,Vancomycin
254,SEHE81_5,0.1875,17,"[1, 3, 4, 8, 13]",0.31548841713221604,0,0.05331545623836128,0.004172513966480447,0,0.0,0.0,0.06189229050279331,0.0,0,0,0,0.18660409683426446,0.0,Vancomycin
255,SEHE81_5,0.1875,17,"[1, 3, 4, 8, 13]",0.37571096142069804,0,0.06488181261481936,0.007544396815676668,0,0.0,0.0,0.07544396815676668,0.0,0,0,0,0.09166442131047152,0.0,Vancomycin
256,SEHE81_5,0.1875,17,"[1, 3, 4, 8, 13]",0.2993845931283906,0,0.10770401446654611,0.007676528028933092,0,0.0,0.0,0.06559942133815551,0.0,0,0,0,0.16120708860759494,0.0,Vancomycin
257,SEHE81_6,0.1875,17,"[1, 3, 4, 7, 8, 14]",0.06790469798657718,0,0.012089093959731543,0.0005144295302013422,0,0.0,0.5020832214765101,0.015432885906040267,0.0,0,0,0,0.0,0.014918456375838924,Vancomycin
258,SEHE81_6,0.1875,17,"[1, 3, 4, 7, 8, 14]",0.06993902847571189,0,0.014708207705192631,0.0003001675041876047,0,0.0,0.5844261306532663,0.027315242881072028,0.0,0,0,0,0.0,0.0192107202680067,Vancomycin
260,SEHE81_6,0.1875,17,"[1, 3, 4, 7, 8, 14]",0.08261287356321839,0,0.03540551724137931,0.0025289655172413793,0,0.0,0.5513144827586207,0.032033563218390806,0.0,0,0,0,0.0,0.026975632183908048,Vancomycin
261,SEHE81_4,0.09375,17,"[1, 3, 4, 8, 9]",0.06248967741935483,0,0.02521741935483871,0.07285032258064515,0,0.0,0.0,0.06750709677419355,0.1545625806451613,0,0,0,0.0,0.0,Vancomycin
262,SEHE81_4,0.09375,17,"[1, 3, 4, 8, 9]",0.05572169302659957,0,0.027160154565061108,0.06673256649892163,0,0.0,0.0,0.0631957404744788,0.15755558950395399,0,0,0,0.0,0.0,Vancomycin
263,SEHE81_4,0.09375,17,"[1, 3, 4, 8, 9]",0.10118066465256799,0,0.04168277945619336,0.1135141993957704,0,0.0,0.0,0.10323625377643506,0.281158912386707,0,0,0,0.0,0.0,Vancomycin
264,SEHE81_4,0.09375,17,"[1, 3, 4, 8, 9]",0.08735417283950618,0,0.04336172839506173,0.1338694814814815,0,0.0,0.0,0.12377802469135804,0.24992123456790125,0,0,0,0.0,0.0,Vancomycin
265,SEHE81_5,0.09375,17,"[1, 3, 4, 8, 13]",0.36830675105485233,0,0.07657426160337553,0.014564556962025315,0,0.0,0.0,0.12821223628691983,0.0,0,0,0,0.24781814345991562,0.0,Vancomycin
266,SEHE81_5,0.09375,17,"[1, 3, 4, 8, 13]",0.3122493386243386,0,0.055975132275132275,0.018588756613756613,0,0.0,0.0,0.09753875661375662,0.0,0,0,0,0.14578597883597885,0.0,Vancomycin
267,SEHE81_5,0.09375,17,"[1, 3, 4, 8, 13]",0.3246729523116127,0,0.06094859847105934,0.010891954859847107,0,0.0,0.0,0.08852610120131052,0.0,0,0,0,0.1501699308336367,0.0,Vancomycin
268,SEHE81_5,0.09375,17,"[1, 3, 4, 8, 13]",0.25703947687091305,0,0.08798304674255267,0.019193509324291595,0,0.0,0.0,0.1114759021554856,0.0,0,0,0,0.1570796803100024,0.0,Vancomycin
269,SEHE81_6,0.09375,17,"[1, 3, 4, 7, 8, 14]",0.0659324753974262,0,0.01833883421650265,0.001528236184708554,0,0.0,0.4292160484481453,0.03111052233156699,0.0,0,0,0,0.0,0.029800605601816806,Vancomycin
273,SEHE81_4,0.0,17,"[1, 3, 4, 8, 9]",0.059459207575380014,0,0.01654851731871418,0.0637887615250436,0,0.0,0.0,0.07783575878395216,0.16721699476700724,0,0,0,0.0,0.0,Vancomycin
274,SEHE81_4,0.0,17,"[1, 3, 4, 8, 9]",0.06064706598984772,0,0.020346619289340104,0.06190400000000001,0,0.0,0.0,0.08327187817258884,0.15986629441624367,0,0,0,0.0,0.0,Vancomycin
275,SEHE81_4,0.0,17,"[1, 3, 4, 8, 9]",0.0691859066427289,0,0.020626122082585276,0.06299807001795331,0,0.0,0.0,0.07519694793536803,0.1653625673249551,0,0,0,0.0,0.0,Vancomycin
276,SEHE81_4,0.0,17,"[1, 3, 4, 8, 9]",0.06999389628269849,0,0.023060004589261128,0.07433460302891234,0,0.0,0.0,0.07722840752638825,0.14894050022946306,0,0,0,0.0,0.0,Vancomycin
277,SEHE81_5,0.0,17,"[1, 3, 4, 8, 13]",0.2590179943388597,0,0.048481277800242625,0.011443550343712092,0,0.0,0.0,0.1143124545086939,0.0,0,0,0,0.17436033158107564,0.0,Vancomycin
278,SEHE81_5,0.0,17,"[1, 3, 4, 8, 13]",0.3076463157894737,0,0.05127438596491228,0.011418245614035089,0,0.0,0.0,0.10039438596491228,0.0,0,0,0,0.1428357894736842,0.0,Vancomycin
279,SEHE81_5,0.0,17,"[1, 3, 4, 8, 13]",0.30609537953795385,0,0.04244389438943895,0.011484818481848187,0,0.0,0.0,0.0928772277227723,0.0,0,0,0,0.15229867986798684,0.0,Vancomycin
280,SEHE81_5,0.0,17,"[1, 3, 4, 8, 13]",0.2370962477965248,0,0.05608058423570889,0.012462352052379755,0,0.0,0.0,0.11184960967010829,0.0,0,0,0,0.2001765298413498,0.0,Vancomycin
281,SEHE81_6,0.0,17,"[1, 3, 4, 7, 8, 14]",0.05783191489361703,0,0.011265957446808512,0.0009388297872340427,0,0.0,0.44049893617021285,0.030981382978723406,0.0,0,0,0,0.0,0.022719680851063833,Vancomycin
282,SEHE81_6,0.0,17,"[1, 3, 4, 7, 8, 14]",0.06878506559031282,0,0.014739656912209888,0.002947931382441978,0,0.0,0.498036629667003,0.03537517658930373,0.0,0,0,0,0.0,0.029151765893037335,Vancomycin
283,SEHE81_6,0.0,17,"[1, 3, 4, 7, 8, 14]",0.06819926904694969,0,0.01732932246274951,0.00316772561147034,0,0.0,0.5139168962608941,0.028695867303907788,0.0,0,0,0,0.0,0.030372898509980324,Vancomycin
285,SEHE81_1,12.0,47,[1],0.05864361702127658,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
286,SEHE81_1,12.0,47,[1],0.04169117647058822,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
287,SEHE81_1,12.0,47,[1],0.03094072022160665,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
288,SEHE81_2,12.0,47,"[1, 3, 4, 8]",0.03592618296529968,0,0.0,0.002871293375394322,0,0.0,0.0,0.005532492113564669,0.0,0,0,0,0.0,0.0,Metronidazole
289,SEHE81_2,12.0,47,"[1, 3, 4, 8]",0.02913333333333334,0,8.51851851851852e-05,0.0028962962962962966,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
290,SEHE81_2,12.0,47,"[1, 3, 4, 8]",0.03690934911242603,0,0.00014627218934911237,0.003047337278106508,0,0.0,0.0,0.0008532544378698222,0.0,0,0,0,0.0,0.0,Metronidazole
291,SEHE81_2,12.0,47,"[1, 3, 4, 8]",0.03704166666666668,0,0.0002083333333333334,0.002375000000000001,0,0.0,0.0,4.166666666666668e-05,0.0,0,0,0,0.0,0.0,Metronidazole
292,SEHE81_3,12.0,47,"[1, 3, 4, 6, 8]",0.2920654761904762,0,5.515873015873016e-05,0.0008825396825396825,0,0.12383134920634921,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
293,SEHE81_3,12.0,47,"[1, 3, 4, 6, 8]",0.03289882964889466,0,0.0006137841352405719,0.0033144343302990886,0,0.009575032509752923,0.0,6.13784135240572e-05,0.0,0,0,0,0.0,0.0,Metronidazole
294,SEHE81_3,12.0,47,"[1, 3, 4, 6, 8]",0.028774306569343065,0,0.00022656934306569343,0.0019824817518248176,0,0.00657051094890511,0.0,0.00011328467153284671,0.0,0,0,0,0.0,0.0,Metronidazole
295,SEHE81_3,12.0,47,"[1, 3, 4, 6, 8]",0.03212602739726026,0,0.00011232876712328762,0.002920547945205478,0,0.0038753424657534227,0.0,0.00011232876712328762,0.0,0,0,0,0.0,0.0,Metronidazole
296,SEHE81_1,6.0,47,[1],0.3975229457364341,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
297,SEHE81_1,6.0,47,[1],0.03888081991215226,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
298,SEHE81_1,6.0,47,[1],0.3331503369776846,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
299,SEHE81_1,6.0,47,[1],0.3194969530872159,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
300,SEHE81_2,6.0,47,"[1, 3, 4, 8]",0.40487613200306993,0,4.5126630851880284e-05,0.0008574059861857254,0,0.0,0.0,0.005776208749040676,0.0,0,0,0,0.0,0.0,Metronidazole
301,SEHE81_2,6.0,47,"[1, 3, 4, 8]",0.42596317189994676,0,0.0,0.0007277275146354443,0,0.0,0.0,0.02904845662586482,0.0,0,0,0,0.0,0.0,Metronidazole
302,SEHE81_2,6.0,47,"[1, 3, 4, 8]",0.3810854508923296,0,0.00020281290627585397,0.0007605483985344523,0,0.0,0.0,0.04674837489658434,0.0,0,0,0,0.0,0.0,Metronidazole
303,SEHE81_2,6.0,47,"[1, 3, 4, 8]",0.019364356435643562,0,7.623762376237622e-05,0.001296039603960396,0,0.0,0.0,0.04055841584158415,0.0,0,0,0,0.0,0.0,Metronidazole
304,SEHE81_3,6.0,47,"[1, 3, 4, 6, 8]",0.014342508930447575,0,0.00011952090775372979,0.0011819289766757724,0,0.010517839882328222,0.0,0.036865559991594875,0.0,0,0,0,0.0,0.0,Metronidazole
305,SEHE81_3,6.0,47,"[1, 3, 4, 6, 8]",0.1738353211668343,0,6.817071418307228e-05,0.00040902428509843365,0,0.24725518034200314,0.0,0.05235510849259951,0.0,0,0,0,0.0,0.0,Metronidazole
306,SEHE81_3,6.0,47,"[1, 3, 4, 6, 8]",0.3230163761225568,0,9.931325937665082e-05,0.0006455361859482303,0,0.11450818806127838,0.0,0.03128367670364501,0.0,0,0,0,0.0,0.0,Metronidazole
307,SEHE81_3,6.0,47,"[1, 3, 4, 6, 8]",0.30287768096514744,0,8.344504021447721e-05,0.0005563002680965147,0,0.00169671581769437,0.0,0.02592359249329759,0.0,0,0,0,0.0,0.0,Metronidazole
308,SEHE81_1,3.0,47,[1],0.2957768143261075,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
309,SEHE81_1,3.0,47,[1],0.399676008423781,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
310,SEHE81_1,3.0,47,[1],0.058331192660550445,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
311,SEHE81_1,3.0,47,[1],0.32868067501360915,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
312,SEHE81_2,3.0,47,"[1, 3, 4, 8]",0.30954868366067695,0,5.2235687421646465e-05,0.0007312996239030506,0,0.0,0.0,0.06445883827831174,0.0,0,0,0,0.0,0.0,Metronidazole
313,SEHE81_2,3.0,47,"[1, 3, 4, 8]",0.3151766355140187,0,8.259345794392524e-05,0.0004129672897196262,0,0.0,0.0,0.10828002336448597,0.0,0,0,0,0.0,0.0,Metronidazole
314,SEHE81_2,3.0,47,"[1, 3, 4, 8]",0.3649953799711248,0,0.00011429321433258958,0.0006286126788292427,0,0.0,0.0,0.06943312770704817,0.0,0,0,0,0.0,0.0,Metronidazole
315,SEHE81_2,3.0,47,"[1, 3, 4, 8]",0.39114823457169173,0,0.00015038378876266505,0.0006015351550506602,0,0.0,0.0,0.09767427080135094,0.0,0,0,0,0.0,0.0,Metronidazole
316,SEHE81_3,3.0,47,"[1, 3, 4, 6, 8]",0.20198085642317387,0,0.0,0.0002348614609571789,0,0.2325128463476071,0.0,0.031158287153652403,0.0,0,0,0,0.0,0.0,Metronidazole
317,SEHE81_3,3.0,47,"[1, 3, 4, 6, 8]",0.2564569346289753,0,0.0,0.00011223498233215548,0,0.18563666077738514,0.0,0.06543299469964664,0.0,0,0,0,0.0,0.0,Metronidazole
318,SEHE81_3,3.0,47,"[1, 3, 4, 6, 8]",0.2387740209194843,0,0.00011675991243006568,0.00035027973729019705,0,0.19031865726100705,0.0,0.05009000243249817,0.0,0,0,0,0.0,0.0,Metronidazole
319,SEHE81_3,3.0,47,"[1, 3, 4, 6, 8]",0.2241412962131418,0,0.0,6.478072144888491e-05,0,0.16298829516539443,0.0,0.04541128573566832,0.0,0,0,0,0.0,0.0,Metronidazole
320,SEHE81_1,1.5,47,[1],0.2298126018468224,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
321,SEHE81_1,1.5,47,[1],0.22075751395035598,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
322,SEHE81_1,1.5,47,[1],0.23057584978957593,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
323,SEHE81_1,1.5,47,[1],0.23115311295883187,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
324,SEHE81_2,1.5,47,"[1, 3, 4, 8]",0.2604157303370787,0,0.0010224719101123597,0.00015730337078651685,0,0.0,0.0,0.039325842696629226,0.0,0,0,0,0.0,0.0,Metronidazole
325,SEHE81_2,1.5,47,"[1, 3, 4, 8]",0.25359350950394066,0,0.0020451089476124246,0.0001319425127491887,0,0.0,0.0,0.02869749652294854,0.0,0,0,0,0.0,0.0,Metronidazole
326,SEHE81_2,1.5,47,"[1, 3, 4, 8]",0.24216360376512777,0,0.0012236665172568357,0.0004282832810398924,0,0.0,0.0,0.02893971313312416,0.0,0,0,0,0.0,0.0,Metronidazole
327,SEHE81_2,1.5,47,"[1, 3, 4, 8]",0.2801392120075047,0,0.000575234521575985,0.000115046904315197,0,0.0,0.0,0.02565545966228893,0.0,0,0,0,0.0,0.0,Metronidazole
328,SEHE81_3,1.5,47,"[1, 3, 4, 6, 8]",0.11625908629441624,0,0.005181725888324873,9.421319796954314e-05,0,0.15290802030456854,0.0,0.0037685279187817254,0.0,0,0,0,0.0,0.0,Metronidazole
329,SEHE81_3,1.5,47,"[1, 3, 4, 6, 8]",0.10664331683168317,0,0.0034284653465346537,0.00018044554455445545,0,0.1714232673267327,0.0,0.009383168316831685,0.0,0,0,0,0.0,0.0,Metronidazole
330,SEHE81_3,1.5,47,"[1, 3, 4, 6, 8]",0.1241601243684415,0,0.007429459774582199,0.00012592304702681694,0,0.1847291099883404,0.0,0.006925767586474931,0.0,0,0,0,0.0,0.0,Metronidazole
331,SEHE81_3,1.5,47,"[1, 3, 4, 6, 8]",0.12850835629017449,0,0.010387511478420573,0.0,0,0.17866519742883383,0.0,0.005441077441077442,0.0,0,0,0,0.0,0.0,Metronidazole
332,SEHE81_1,0.75,47,[1],0.20319312449145646,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
333,SEHE81_1,0.75,47,[1],0.20217368558042684,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
334,SEHE81_1,0.75,47,[1],0.21708985801217037,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
335,SEHE81_1,0.75,47,[1],0.20600467319229554,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
337,SEHE81_2,0.75,47,"[1, 3, 4, 8]",0.20215621771950737,0,0.06029018673023441,0.00023011521652761225,0,0.0,0.0,0.026865951529598732,0.0,0,0,0,0.0,0.0,Metronidazole
338,SEHE81_2,0.75,47,"[1, 3, 4, 8]",0.20095580065359478,0,0.05950547385620915,0.00023496732026143794,0,0.0,0.0,0.026845016339869285,0.0,0,0,0,0.0,0.0,Metronidazole
339,SEHE81_2,0.75,47,"[1, 3, 4, 8]",0.1913252269224182,0,0.06893742079123139,0.00015084774790203803,0,0.0,0.0,0.03288480904264429,0.0,0,0,0,0.0,0.0,Metronidazole
340,SEHE81_3,0.75,47,"[1, 3, 4, 6, 8]",0.08168739635157544,0,0.04412458540630182,0.0001339137645107794,0,0.19357234660033162,0.0,0.0034148009950248754,0.0,0,0,0,0.0,0.0,Metronidazole
341,SEHE81_3,0.75,47,"[1, 3, 4, 6, 8]",0.07437005347593582,0,0.03899893048128341,0.0,0,0.17708235294117644,0.0,0.005725133689839571,0.0,0,0,0,0.0,0.0,Metronidazole
342,SEHE81_3,0.75,47,"[1, 3, 4, 6, 8]",0.08518873689820573,0,0.04386626399005152,0.00016958607212648786,0,0.18241808491739211,0.0,0.005822455143009417,0.0,0,0,0,0.0,0.0,Metronidazole
343,SEHE81_3,0.75,47,"[1, 3, 4, 6, 8]",0.07589789548356585,0,0.040975124142823366,0.00020870182076140932,0,0.16870063844880587,0.0,0.006748025537952234,0.0,0,0,0,0.0,0.0,Metronidazole
344,SEHE81_1,0.375,47,[1],0.1948,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
345,SEHE81_1,0.375,47,[1],0.1944363789237668,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
347,SEHE81_1,0.375,47,[1],0.23691098591549295,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Metronidazole
348,SEHE81_2,0.375,47,"[1, 3, 4, 8]",0.10663727650352177,0,0.06703395340437059,0.06277070615856963,0,0.0,0.0,0.07404587321654325,0.0,0,0,0,0.0,0.0,Metronidazole
349,SEHE81_2,0.375,47,"[1, 3, 4, 8]",0.09933672431332655,0,0.07085045778229909,0.049814445574771105,0,0.0,0.0,0.06712533062054934,0.0,0,0,0,0.0,0.0,Metronidazole
350,SEHE81_2,0.375,47,"[1, 3, 4, 8]",0.11139148245791929,0,0.07010444128979923,0.047551693368485096,0,0.0,0.0,0.06491372946663963,0.0,0,0,0,0.0,0.0,Metronidazole
351,SEHE81_2,0.375,47,"[1, 3, 4, 8]",0.10618863142650255,0,0.06917016654598118,0.051359884141926146,0,0.0,0.0,0.059125995655322235,0.0,0,0,0,0.0,0.0,Metronidazole
352,SEHE81_3,0.375,47,"[1, 3, 4, 6, 8]",0.10612554401097825,0,0.06067563222897472,0.0026512448539502058,0,0.15490844932366202,0.0,0.061584630464614785,0.0,0,0,0,0.0,0.0,Metronidazole
353,SEHE81_3,0.375,47,"[1, 3, 4, 6, 8]",0.0856125660837739,0,0.04227954453029687,0.0014748678324522165,0,0.15647645384302564,0.0,0.058573322488816595,0.0,0,0,0,0.0,0.0,Metronidazole
354,SEHE81_3,0.375,47,"[1, 3, 4, 6, 8]",0.08742292263610316,0,0.050409742120343846,0.0027621776504297996,0,0.14756934097421207,0.0,0.047854727793696275,0.0,0,0,0,0.0,0.0,Metronidazole
355,SEHE81_3,0.375,47,"[1, 3, 4, 6, 8]",0.0832631992149166,0,0.04920098135426889,0.0012042198233562316,0,0.1598171736997056,0.0,0.05246957801766439,0.0,0,0,0,0.0,0.0,Metronidazole
356,SEHE81_4,12.0,47,"[1, 3, 4, 8, 9]",0.0342832116788321,0,0.00030072992700729917,0.004109975669099756,0,0.0,0.0,0.0011026763990267636,0.0013031630170316298,0,0,0,0.0,0.0,Metronidazole
357,SEHE81_4,12.0,47,"[1, 3, 4, 8, 9]",0.036676056338028167,0,0.00027167449139280125,0.003871361502347418,0,0.0,0.0,0.00020375586854460095,0.0019696400625978092,0,0,0,0.0,0.0,Metronidazole
358,SEHE81_4,12.0,47,"[1, 3, 4, 8, 9]",0.010884523057485789,0,3.562855337965888e-05,0.0018348704990524326,0,0.0,0.0,0.014714592545799118,0.0006947567909033482,0,0,0,0.0,0.0,Metronidazole
359,SEHE81_4,12.0,47,"[1, 3, 4, 8, 9]",0.04031176470588234,0,9.058823529411761e-05,0.0038952941176470576,0,0.0,0.0,0.0,0.0015399999999999995,0,0,0,0.0,0.0,Metronidazole
360,SEHE81_5,12.0,47,"[1, 3, 4, 8, 13]",0.044620245398773,0,0.00043404907975460113,0.0037328220858895696,0,0.0,0.0,8.680981595092024e-05,0.0,0,0,0,0.007552453987730061,0.0,Metronidazole
361,SEHE81_5,12.0,47,"[1, 3, 4, 8, 13]",0.038662380952380955,0,0.00028809523809523806,0.0029385714285714284,0,0.0,0.0,0.0004033333333333333,0.0,0,0,0,0.0059347619047619045,0.0,Metronidazole
362,SEHE81_5,12.0,47,"[1, 3, 4, 8, 13]",0.03460588235294117,0,0.00022268907563025204,0.002405042016806722,0,0.0,0.0,4.45378151260504e-05,0.0,0,0,0,0.005032773109243696,0.0,Metronidazole
363,SEHE81_5,12.0,47,"[1, 3, 4, 8, 13]",0.03096480582524272,0,4.587378640776699e-05,0.0026606796116504855,0,0.0,0.0,0.0,0.0,0,0,0,0.004036893203883495,0.0,Metronidazole
364,SEHE81_6,12.0,47,"[1, 3, 4, 7, 8, 14]",0.05026514131897712,0,7.94078061911171e-05,0.004288021534320323,0,0.0,0.0034939434724091524,7.94078061911171e-05,0.0,0,0,0,0.0,0.0005558546433378197,Metronidazole
365,SEHE81_6,12.0,47,"[1, 3, 4, 7, 8, 14]",0.14561999999999997,0,0.0007199999999999999,0.013499999999999998,0,0.0,0.01134,0.00054,0.0,0,0,0,0.0,0.00054,Metronidazole
