,Condition,Concentration,Time,splist,sp1OD,sp2OD,sp3OD,sp4OD,sp5OD,sp6OD,sp7OD,sp8OD,sp9OD,sp10OD,sp11OD,sp12OD,sp13OD,sp14OD,Antibiotic
639,CD-BT,6,48,"['CD', 'BT']",0.008228571,0,0,0,0,0,0,0,0,0,0.00117551,0,0,0,Metronidazole
640,CD-BO,0.75,48,"['CD', 'BO']",0.204721032,0,0,0,0,0,0,0,0,0.146643023,0,0,0,0,Metronidazole
662,CD-BU,0,48,"['CD', 'BU']",0.026398315,0,0,0,0,0,0,0,0,0,0,0.528551068,0,0,Metronidazole
642,CD-BT,3,48,"['CD', 'BT']",0.007301587,0,0,0,0,0,0,0,0,0,0.002380952,0,0,0,Metronidazole
643,CD-FP,12,48,"['CD', 'FP']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
644,CD-BH,6,48,"['CD', 'BH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
645,CD-BU,3,48,"['CD', 'BU']",0.003351111,0,0,0,0,0,0,0,0,0,0,0.001752593,0,0,Metronidazole
646,CD-FP,6,48,"['CD', 'FP']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
647,CD-BT,1.5,48,"['CD', 'BT']",0.299290687,0,0,0,0,0,0,0,0,0,0.258388742,0,0,0,Metronidazole
648,CD-BH,0.75,48,"['CD', 'BH']",0.169565792,0,0,0,0.000945562,0,0,0,0,0,0,0,0,0,Metronidazole
649,CD-FP,3,48,"['CD', 'FP']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
650,CD-BH,3,48,"['CD', 'BH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
651,CD-BU,0.75,48,"['CD', 'BU']",0.216212677,0,0,0,0,0,0,0,0,0,0,0.385649238,0,0,Metronidazole
652,CD-FP,1.5,48,"['CD', 'FP']",0.203494354,0,0,0.000449463,0,0,0,0,0,0,0,0,0,0,Metronidazole
653,CD-BT,0.75,48,"['CD', 'BT']",0.233374555,0,0,0,0,0,0,0,0,0,0.197044114,0,0,0,Metronidazole
761,CD-BU,0,48,"['CD', 'BU']",0.030080332,0,0,0,0,0,0,0,0,0,0,0.553288813,0,0,Metronidazole
655,CD-FP,0.75,48,"['CD', 'FP']",0.168388586,0,0,0.04374043,0,0,0,0,0,0,0,0,0,0,Metronidazole
845,CD-BU,0,48,"['CD', 'BU']",0.031245074,0,0,0,0,0,0,0,0,0,0,0.566736977,0,0,Metronidazole
658,CD-BU,6,48,"['CD', 'BU']",0.004227523,0,0,0,0,0,0,0,0,0,0,0.002972477,0,0,Metronidazole
659,CD-BT,12,48,"['CD', 'BT']",0.006658065,0,0,0,0,0,0,0,0,0,0.001803226,0,0,0,Metronidazole
660,CD-BH,12,48,"['CD', 'BH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
661,CD-BU,12,48,"['CD', 'BU']",0.002055814,0,0,0,0,0,0,0,0,0,0,0.001344186,0,0,Metronidazole
396,CD-BV,0,48,"['CD', 'BV']",0.051140853,0,0,0,0,0,0,0,0,0,0,0,0.410151687,0,Metronidazole
663,CD-BH,1.5,48,"['CD', 'BH']",0.228344164,0,0,0,0.000914007,0,0,0,0,0,0,0,0,0,Metronidazole
664,CD-BU,1.5,48,"['CD', 'BU']",0.211408706,0,0,0,0,0,0,0,0,0,0,0.230389217,0,0,Metronidazole
665,CD-BV,1.5,48,"['CD', 'BV']",0.35217364,0,0,0,0,0,0,0,0,0,0,0,0.020952952,0,Metronidazole
666,CD-CA,12,48,"['CD', 'CA']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
667,CD-CA,6,48,"['CD', 'CA']",0.000512906,0,0,0,0,0.031843628,0,0,0,0,0,0,0,0,Metronidazole
668,CD-BV,0.75,48,"['CD', 'BV']",0.560571093,0,0,0,0,0,0,0,0,0,0,0,0.15767178,0,Metronidazole
669,CD-CA,3,48,"['CD', 'CA']",0.000797073,0,0,0,0,0.229526286,0,0,0,0,0,0,0,0,Metronidazole
670,CD-PC,1.5,48,"['CD', 'PC']",0.245579694,0,0,0,0,0,0.02097917,0,0,0,0,0,0,0,Metronidazole
671,CD-CS,0.75,48,"['CD', 'CS']",0.191602093,0,0,0,0,0,0,0,0,0,0,0,0,0.000516374,Metronidazole
672,CD-CA,1.5,48,"['CD', 'CA']",0.141266159,0,0,0,0,0.172207759,0,0,0,0,0,0,0,0,Metronidazole
673,CD-BV,0,48,"['CD', 'BV']",0.034045939,0,0,0,0,0,0,0,0,0,0,0,0.497469328,0,Metronidazole
674,CD-CS,12,48,"['CD', 'CS']",0.000752941,0,0,0,0,0,0,0,0,0,0,0,0,2.82E-05,Metronidazole
675,CD-CA,0.75,48,"['CD', 'CA']",0.110250261,0,0,0,0,0.102838375,0,0,0,0,0,0,0,0,Metronidazole
676,CD-PC,0.75,48,"['CD', 'PC']",0.080553789,0,0,0,0,0,0.607814956,0,0,0,0,0,0,0,Metronidazole
677,CD-ER,12,48,"['CD', 'ER']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
770,CD-BV,0,48,"['CD', 'BV']",0.07085847,0,0,0,0,0,0,0,0,0,0,0,0.454688319,0,Metronidazole
679,CD-PC,12,48,"['CD', 'PC']",0.001338346,0,0,0,0,0,0.000631579,0,0,0,0,0,0,0,Metronidazole
680,CD-CS,6,48,"['CD', 'CS']",0.000761905,0,0,0,0,0,0,0,0,0,0,0,0,3.05E-05,Metronidazole
681,CD-BV,12,48,"['CD', 'BV']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
682,CD-PC,6,48,"['CD', 'PC']",0.002581197,0,0,0,0,0,0.001401709,0,0,0,0,0,0,0,Metronidazole
683,CD-BV,6,48,"['CD', 'BV']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
684,CD-CS,1.5,48,"['CD', 'CS']",0.217992622,0,0,0,0,0,0,0,0,0,0,0,0,0.00031685,Metronidazole
685,CD-BV,3,48,"['CD', 'BV']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
686,CD-PC,3,48,"['CD', 'PC']",0.001495455,0,0,0,0,0,0.000886364,0,0,0,0,0,0,0,Metronidazole
687,CD-CS,3,48,"['CD', 'CS']",0.333124079,0,0,0,0,0,0,0,0,0,0,0,0,0.001367398,Metronidazole
688,CD-ER,6,48,"['CD', 'ER']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
860,CD-BV,0,48,"['CD', 'BV']",0.080699089,0,0,0,0,0,0,0,0,0,0,0,0.486112996,0,Metronidazole
384,CD-CA,0,48,"['CD', 'CA']",0.143996669,0,0,0,0,0.220540133,0,0,0,0,0,0,0,0,Metronidazole
678,CD-CA,0,48,"['CD', 'CA']",0.1118,0,0,0,0,0.309254618,0,0,0,0,0,0,0,0,Metronidazole
692,CD-ER,3,48,"['CD', 'ER']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
693,CD-ER,1.5,48,"['CD', 'ER']",0.21396783,0.000185736,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
694,CD-EL,12,48,"['CD', 'EL']",0.00011341,0,0,0,0,0,0,8.51E-05,0,0,0,0,0,0,Metronidazole
695,CD-ER,0.75,48,"['CD', 'ER']",0.171367432,0.000562283,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
861,CD-CA,0,48,"['CD', 'CA']",0.085149042,0,0,0,0,0.402055972,0,0,0,0,0,0,0,0,Metronidazole
441,CD-CH,0,48,"['CD', 'CH']",0.047852923,0,0,0,0,0,0,0,0.171251925,0,0,0,0,0,Metronidazole
699,CD-EL,6,48,"['CD', 'EL']",0.000826739,0,0,0,0,0,0,0.011173261,0,0,0,0,0,0,Metronidazole
700,CD,3,48,['CD'],0.005876712,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
701,CD,12,48,['CD'],0.005353846,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
702,CD,12,48,['CD'],0.005402817,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
703,CD-CH,3,48,"['CD', 'CH']",0.22306453,0,0,0,0,0,0,0,0.000483983,0,0,0,0,0,Metronidazole
704,CD,6,48,['CD'],0.005892857,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
705,CD-EL,3,48,"['CD', 'EL']",0.409009892,0,0,0,0,0,0,0.092593658,0,0,0,0,0,0,Metronidazole
706,CD,1.5,48,['CD'],0.237321867,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
707,CD,3,48,['CD'],0.014978198,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
708,CD-EL,1.5,48,"['CD', 'EL']",0.271966581,0,0,0,0,0,0,0.028170585,0,0,0,0,0,0,Metronidazole
709,CD,1.5,48,['CD'],0.243153971,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
711,CD,0.75,48,['CD'],0.175087388,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
712,CD-EL,0.75,48,"['CD', 'EL']",0.219283199,0,0,0,0,0,0,0.026006861,0,0,0,0,0,0,Metronidazole
713,CD,0.75,48,['CD'],0.17555752,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
714,CD-CH,1.5,48,"['CD', 'CH']",0.1845083,0,0,0,0,0,0,0,0.000619433,0,0,0,0,0,Metronidazole
715,CD,6,48,['CD'],0.008842373,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
716,CD-CH,6,48,"['CD', 'CH']",0.002287129,0,0,0,0,0,0,0,0.002712871,0,0,0,0,0,Metronidazole
717,CD-CH,0.75,48,"['CD', 'CH']",0.173183573,0,0,0,0,0,0,0,0.000908921,0,0,0,0,0,Metronidazole
718,CD-CH,0,48,"['CD', 'CH']",0.050062175,0,0,0,0,0,0,0,0.174470523,0,0,0,0,0,Metronidazole
719,CD-DP,6,48,"['CD', 'DP']",0.377584022,0,0.000107989,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
720,CD-DP,3,48,"['CD', 'DP']",0.345736295,0,0.000386421,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
721,CD-BO,6,48,"['CD', 'BO']",0.024995844,0,0,0,0,0,0,0,0,0.000603117,0,0,0,0,Metronidazole
722,CD-FP,3,48,"['CD', 'FP']",0.188283295,0,0,0.000621145,0,0,0,0,0,0,0,0,0,0,Metronidazole
723,CD-DP,1.5,48,"['CD', 'DP']",0.254014707,0,0.00028692,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
724,CD-BO,0.75,48,"['CD', 'BO']",0.241431595,0,0,0,0,0,0,0,0,0.242913366,0,0,0,0,Metronidazole
725,CD-BO,3,48,"['CD', 'BO']",0.024787835,0,0,0,0,0,0,0,0,0.001294404,0,0,0,0,Metronidazole
726,CD-FP,0.75,48,"['CD', 'FP']",0.197889757,0,0,0.04296773,0,0,0,0,0,0,0,0,0,0,Metronidazole
727,CD-DP,0.75,48,"['CD', 'DP']",0.232726489,0,0.001175076,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
802,CD-CH,0,48,"['CD', 'CH']",0.090581568,0,0,0,0,0,0,0,0.166157967,0,0,0,0,0,Metronidazole
731,CD-DP,12,48,"['CD', 'DP']",0.067538387,0,3.26E-05,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
732,CD-BO,12,48,"['CD', 'BO']",0.015192638,0,0,0,0,0,0,0,0,0.001006135,0,0,0,0,Metronidazole
733,CD-FP,12,48,"['CD', 'FP']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
898,CD-CH,0,48,"['CD', 'CH']",0.086855891,0,0,0,0,0,0,0,0.170634016,0,0,0,0,0,Metronidazole
735,CD-BO,1.5,48,"['CD', 'BO']",0.241455129,0,0,0,0,0,0,0,0,0.159039944,0,0,0,0,Metronidazole
736,CD-FP,1.5,48,"['CD', 'FP']",0.234908612,0,0,0.000441417,0,0,0,0,0,0,0,0,0,0,Metronidazole
737,CD-BH,1.5,48,"['CD', 'BH']",0.25075595,0,0,0,0.000803471,0,0,0,0,0,0,0,0,0,Metronidazole
738,CD-BT,12,48,"['CD', 'BT']",0.019731408,0,0,0,0,0,0,0,0,0,0.004140072,0,0,0,Metronidazole
739,CD-BT,6,48,"['CD', 'BT']",0.024823978,0,0,0,0,0,0,0,0,0,0.004057766,0,0,0,Metronidazole
740,CD-BH,0.75,48,"['CD', 'BH']",0.215393785,0,0,0,0.000757842,0,0,0,0,0,0,0,0,0,Metronidazole
741,CD-BT,3,48,"['CD', 'BT']",0.146867789,0,0,0,0,0,0,0,0,0,0.024667297,0,0,0,Metronidazole
742,CD-BU,1.5,48,"['CD', 'BU']",0.270278417,0,0,0,0,0,0,0,0,0,0,0.426728264,0,0,Metronidazole
743,CD-CA,0.75,48,"['CD', 'CA']",0.130275217,0,0,0,0,0.136774252,0,0,0,0,0,0,0,0,Metronidazole
744,CD-BT,1.5,48,"['CD', 'BT']",0.391020524,0,0,0,0,0,0,0,0,0,0.313243025,0,0,0,Metronidazole
430,CD-CS,0,48,"['CD', 'CS']",0.110993301,0,0,0,0,0,0,0,0,0,0,0,0,0.046425769,Metronidazole
746,CD-CA,12,48,"['CD', 'CA']",0.00319998,0,0,0,0,0.058150504,0,0,0,0,0,0,0,0,Metronidazole
747,CD-BT,0.75,48,"['CD', 'BT']",0.191803859,0,0,0,0,0,0,0,0,0,0.38481699,0,0,0,Metronidazole
748,CD-BU,0.75,48,"['CD', 'BU']",0.14488437,0,0,0,0,0,0,0,0,0,0,0.643299061,0,0,Metronidazole
749,CD-BV,12,48,"['CD', 'BV']",0.006918095,0,0,0,0,0,0,0,0,0,0,0,0.008990476,0,Metronidazole
690,CD-CS,0,48,"['CD', 'CS']",0.136255932,0,0,0,0,0,0,0,0,0,0,0,0,0.044321718,Metronidazole
751,CD-BU,12,48,"['CD', 'BU']",0.017757755,0,0,0,0,0,0,0,0,0,0,0.008333593,0,0,Metronidazole
752,CD-CA,6,48,"['CD', 'CA']",0.000484322,0,0,0,0,0.244210182,0,0,0,0,0,0,0,0,Metronidazole
753,CD-BH,12,48,"['CD', 'BH']",0.003110859,0,0,0,0.005258509,0,0,0,0,0,0,0,0,0,Metronidazole
754,CD-BU,6,48,"['CD', 'BU']",0.015862921,0,0,0,0,0,0,0,0,0,0,0.007361798,0,0,Metronidazole
755,CD-BH,6,48,"['CD', 'BH']",0.004902115,0,0,0,0.00740744,0,0,0,0,0,0,0,0,0,Metronidazole
756,CD-CA,1.5,48,"['CD', 'CA']",0.184577601,0,0,0,0,0.197615449,0,0,0,0,0,0,0,0,Metronidazole
757,CD-BH,3,48,"['CD', 'BH']",0.004266587,0,0,0,0.007455967,0,0,0,0,0,0,0,0,0,Metronidazole
758,CD-BU,3,48,"['CD', 'BU']",0.023645383,0,0,0,0,0,0,0,0,0,0,0.000737067,0,0,Metronidazole
759,CD-CA,3,48,"['CD', 'CA']",0.165104477,0,0,0,0,0.405365887,0,0,0,0,0,0,0,0,Metronidazole
760,CD-BV,6,48,"['CD', 'BV']",0.008491857,0,0,0,0,0,0,0,0,0,0,0,0.007205212,0,Metronidazole
768,CD-CS,0,48,"['CD', 'CS']",0.1317098,0,0,0,0,0,0,0,0,0,0,0,0,0.056131528,Metronidazole
866,CD-CS,0,48,"['CD', 'CS']",0.141597284,0,0,0,0,0,0,0,0,0,0,0,0,0.047018033,Metronidazole
764,CD-BV,3,48,"['CD', 'BV']",0.073016333,0,0,0,0,0,0,0,0,0,0,0,0.000769673,0,Metronidazole
765,CD-BV,1.5,48,"['CD', 'BV']",0.50731789,0,0,0,0,0,0,0,0,0,0,0,0.071798949,0,Metronidazole
766,CD-CS,12,48,"['CD', 'CS']",0.041567663,0,0,0,0,0,0,0,0,0,0,0,0,0.001462566,Metronidazole
767,CD-BV,0.75,48,"['CD', 'BV']",0.062927434,0,0,0,0,0,0,0,0,0,0,0,0.58875849,0,Metronidazole
436,CD-EL,0,48,"['CD', 'EL']",0.218466715,0,0,0,0,0,0,0.027330705,0,0,0,0,0,0,Metronidazole
696,CD-EL,0,48,"['CD', 'EL']",0.22179259,0,0,0,0,0,0,0.026453387,0,0,0,0,0,0,Metronidazole
771,CD-CS,6,48,"['CD', 'CS']",0.018195573,0,0,0,0,0,0,0,0,0,0,0,0,0.000618109,Metronidazole
772,CD-ER,3,48,"['CD', 'ER']",0.031869697,0.000120579,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
773,CD-PC,12,48,"['CD', 'PC']",0.01457931,0,0,0,0,0,0.007724138,0,0,0,0,0,0,0,Metronidazole
774,CD-ER,12,48,"['CD', 'ER']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
775,CD,3,48,['CD'],0.023347863,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
776,CD-PC,6,48,"['CD', 'PC']",0.013592799,0,0,0,0,0,0.007918822,0,0,0,0,0,0,0,Metronidazole
777,CD-CS,3,48,"['CD', 'CS']",0.559836061,0,0,0,0,0,0,0,0,0,0,0,0,0.000698458,Metronidazole
778,CD-ER,1.5,48,"['CD', 'ER']",0.291162297,0.000338225,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
779,CD-PC,3,48,"['CD', 'PC']",0.006074689,0,0,0,0,0,0.006013942,0,0,0,0,0,0,0,Metronidazole
780,CD-CS,1.5,48,"['CD', 'CS']",0.266591513,0,0,0,0,0,0,0,0,0,0,0,0,0.000567373,Metronidazole
781,CD-PC,1.5,48,"['CD', 'PC']",0.213036809,0,0,0,0,0,0.219511808,0,0,0,0,0,0,0,Metronidazole
805,CD-EL,0,48,"['CD', 'EL']",0.220286138,0,0,0,0,0,0,0.043057995,0,0,0,0,0,0,Metronidazole
783,CD-PC,0.75,48,"['CD', 'PC']",0.072387364,0,0,0,0,0,0.750661484,0,0,0,0,0,0,0,Metronidazole
784,CD-CS,0.75,48,"['CD', 'CS']",0.221777131,0,0,0,0,0,0,0,0,0,0,0,0,0.00095422,Metronidazole
785,CD-ER,0.75,48,"['CD', 'ER']",0.213824935,0.001156609,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
786,CD,1.5,48,['CD'],0.353143641,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
787,CD-ER,6,48,"['CD', 'ER']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
788,CD,6,48,['CD'],0.020241245,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
789,CD,6,48,['CD'],0.020369832,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
790,CD,0.75,48,['CD'],0.21016118,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
893,CD-EL,0,48,"['CD', 'EL']",0.196534129,0,0,0,0,0,0,0.058664861,0,0,0,0,0,0,Metronidazole
792,CD,3,48,['CD'],0.013734426,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
793,CD-EL,12,48,"['CD', 'EL']",0.043080795,0,0,0,0,0,0,0.003099338,0,0,0,0,0,0,Metronidazole
794,CD-CH,6,48,"['CD', 'CH']",0.020073962,0,0,0,0,0,0,0,0.001297825,0,0,0,0,0,Metronidazole
795,CD-EL,6,48,"['CD', 'EL']",0.008701449,0,0,0,0,0,0,0.006305797,0,0,0,0,0,0,Metronidazole
796,CD,1.5,48,['CD'],0.333954211,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
798,CD-EL,3,48,"['CD', 'EL']",0.170828532,0,0,0,0,0,0,0.003954851,0,0,0,0,0,0,Metronidazole
799,CD-CH,3,48,"['CD', 'CH']",0.341714364,0,0,0,0,0,0,0,0.001395048,0,0,0,0,0,Metronidazole
800,CD-EL,1.5,48,"['CD', 'EL']",0.289565717,0,0,0,0,0,0,0.033712617,0,0,0,0,0,0,Metronidazole
801,CD,0.75,48,['CD'],0.17135649,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
428,CD-ER,0,48,"['CD', 'ER']",0.072653769,0.060874303,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
803,CD-EL,0.75,48,"['CD', 'EL']",0.23066251,0,0,0,0,0,0,0.024841035,0,0,0,0,0,0,Metronidazole
698,CD-ER,0,48,"['CD', 'ER']",0.086998443,0.122896749,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
806,CD,12,48,['CD'],0.02217197,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
807,CD-CH,12,48,"['CD', 'CH']",0.017984733,0,0,0,0,0,0,0,0.018854962,0,0,0,0,0,Metronidazole
808,CD-CH,1.5,48,"['CD', 'CH']",0.222970251,0,0,0,0,0,0,0,0.000713584,0,0,0,0,0,Metronidazole
809,CD-DP,0.75,48,"['CD', 'DP']",0.218988711,0,0.000498088,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
810,CD-DP,12,48,"['CD', 'DP']",0.054294222,0,6.04E-05,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
811,CD-BO,12,48,"['CD', 'BO']",0.023966724,0,0,0,0,0,0,0,0,0.000804853,0,0,0,0,Metronidazole
812,CD-DP,6,48,"['CD', 'DP']",0.38550684,0,0.000352929,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
813,CD-DP,1.5,48,"['CD', 'DP']",0.233261426,0,0.000257961,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
814,CD-DP,3,48,"['CD', 'DP']",0.318902362,0,0.000599055,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
815,CD-BO,6,48,"['CD', 'BO']",0.033396891,0,0,0,0,0,0,0,0,0.000108808,0,0,0,0,Metronidazole
782,CD-ER,0,48,"['CD', 'ER']",0.225606943,0.006330133,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
818,CD-BO,3,48,"['CD', 'BO']",0.219771651,0,0,0,0,0,0,0,0,0.270185548,0,0,0,0,Metronidazole
819,CD-BO,1.5,48,"['CD', 'BO']",0.239543118,0,0,0,0,0,0,0,0,0.344026277,0,0,0,0,Metronidazole
820,CD-BT,12,48,"['CD', 'BT']",0.022504918,0,0,0,0,0,0,0,0,0,0.004603279,0,0,0,Metronidazole
821,CD-BO,0.75,48,"['CD', 'BO']",0.151416674,0,0,0,0,0,0,0,0,0.33588412,0,0,0,0,Metronidazole
882,CD-ER,0,48,"['CD', 'ER']",0.197580306,0.006265296,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
823,CD-BU,12,48,"['CD', 'BU']",0.015146667,0,0,0,0,0,0,0,0,0,0,0.012362353,0,0,Metronidazole
367,CD-FP,0,48,"['CD', 'FP']",0.131524244,0,0,0.091636464,0,0,0,0,0,0,0,0,0,0,Metronidazole
825,CD-BT,6,48,"['CD', 'BT']",0.250506614,0,0,0,0,0,0,0,0,0,0.025958624,0,0,0,Metronidazole
826,CD-BH,3,48,"['CD', 'BH']",0.00478106,0,0,0,0.00999053,0,0,0,0,0,0,0,0,0,Metronidazole
827,CD-FP,12,48,"['CD', 'FP']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
828,CD-BH,12,48,"['CD', 'BH']",0.004744444,0,0,0,0.007310317,0,0,0,0,0,0,0,0,0,Metronidazole
829,CD-BU,3,48,"['CD', 'BU']",0.276239188,0,0,0,0,0,0,0,0,0,0,0.128964324,0,0,Metronidazole
830,CD-FP,6,48,"['CD', 'FP']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metronidazole
831,CD-BT,3,48,"['CD', 'BT']",0.313821198,0,0,0,0,0,0,0,0,0,0.013210385,0,0,0,Metronidazole
832,CD-BH,1.5,48,"['CD', 'BH']",0.266393833,0,0,0,0.001286493,0,0,0,0,0,0,0,0,0,Metronidazole
833,CD-FP,3,48,"['CD', 'FP']",0.014500238,0,0,0.001688761,0,0,0,0,0,0,0,0,0,0,Metronidazole
834,CD-BT,1.5,48,"['CD', 'BT']",0.315844422,0,0,0,0,0,0,0,0,0,0.37785839,0,0,0,Metronidazole
835,CD-FP,1.5,48,"['CD', 'FP']",0.253140786,0,0,0.000791022,0,0,0,0,0,0,0,0,0,0,Metronidazole
734,CD-FP,0,48,"['CD', 'FP']",0.180491668,0,0,0.106307808,0,0,0,0,0,0,0,0,0,0,Metronidazole
837,CD-FP,0.75,48,"['CD', 'FP']",0.184215181,0,0,0.043634981,0,0,0,0,0,0,0,0,0,0,Metronidazole
838,CD-BT,0.75,48,"['CD', 'BT']",0.103271191,0,0,0,0,0,0,0,0,0,0.444221489,0,0,0,Metronidazole
839,CD-BH,0.75,48,"['CD', 'BH']",0.20874449,0,0,0,0.000791802,0,0,0,0,0,0,0,0,0,Metronidazole
840,CD-BU,1.5,48,"['CD', 'BU']",0.201605951,0,0,0,0,0,0,0,0,0,0,0.622019727,0,0,Metronidazole
841,CD-BH,6,48,"['CD', 'BH']",0.006954245,0,0,0,0.007541376,0,0,0,0,0,0,0,0,0,Metronidazole
842,CD-BU,6,48,"['CD', 'BU']",0.047375956,0,0,0,0,0,0,0,0,0,0,0.000528602,0,0,Metronidazole
843,CD-BV,6,48,"['CD', 'BV']",0.005785714,0,0,0,0,0,0,0,0,0,0,0,0.006,0,Metronidazole
844,CD-BU,0.75,48,"['CD', 'BU']",0.065619327,0,0,0,0,0,0,0,0,0,0,0.67537075,0,0,Metronidazole
817,CD-FP,0,48,"['CD', 'FP']",0.17377931,0,0,0.099668966,0,0,0,0,0,0,0,0,0,0,Metronidazole
847,CD-CA,12,48,"['CD', 'CA']",0.000780329,0,0,0,0,0.029207035,0,0,0,0,0,0,0,0,Metronidazole
848,CD-PC,6,48,"['CD', 'PC']",0.036453766,0,0,0,0,0,0.000928951,0,0,0,0,0,0,0,Metronidazole
849,CD-CS,3,48,"['CD', 'CS']",0.323676467,0,0,0,0,0,0,0,0,0,0,0,0,0.000762282,Metronidazole
850,CD-CA,6,48,"['CD', 'CA']",0.000922727,0,0,0,0,0.093631818,0,0,0,0,0,0,0,0,Metronidazole
851,CD-BV,1.5,48,"['CD', 'BV']",0.422831278,0,0,0,0,0,0,0,0,0,0,0,0.229831527,0,Metronidazole
852,CD-PC,0.75,48,"['CD', 'PC']",0.069577886,0,0,0,0,0,0.590531515,0,0,0,0,0,0,0,Metronidazole
853,CD-CA,3,48,"['CD', 'CA']",0.049207485,0,0,0,0,0.203784371,0,0,0,0,0,0,0,0,Metronidazole
854,CD-PC,3,48,"['CD', 'PC']",0.013279042,0,0,0,0,0,0.006283832,0,0,0,0,0,0,0,Metronidazole
855,CD-CS,0.75,48,"['CD', 'CS']",0.222668085,0,0,0,0,0,0,0,0,0,0,0,0,0.000634326,Metronidazole
856,CD-CA,1.5,48,"['CD', 'CA']",0.180478689,0,0,0,0,0.187227102,0,0,0,0,0,0,0,0,Metronidazole
857,CD-BV,0.75,48,"['CD', 'BV']",0.021085355,0,0,0,0,0,0,0,0,0,0,0,0.565213855,0,Metronidazole
415,CD-PC,0,48,"['CD', 'PC']",0.009452265,0,0,0,0,0,0.629947735,0,0,0,0,0,0,0,Metronidazole
859,CD-CA,0.75,48,"['CD', 'CA']",0.135137211,0,0,0,0,0.139353446,0,0,0,0,0,0,0,0,Metronidazole
689,CD-PC,0,48,"['CD', 'PC']",0.015937465,0,0,0,0,0,0.656871668,0,0,0,0,0,0,0,Metronidazole
763,CD-PC,0,48,"['CD', 'PC']",0.006575612,0,0,0,0,0,0.712291547,0,0,0,0,0,0,0,Metronidazole
862,CD-CS,6,48,"['CD', 'CS']",0.027628436,0,0,0,0,0,0,0,0,0,0,0,0,0.00022504,Metronidazole
863,CD-BV,12,48,"['CD', 'BV']",0.010674058,0,0,0,0,0,0,0,0,0,0,0,0.005729638,0,Metronidazole
